"title","year","duration_mins","imdb_rating","metascore","pg_rating","user_reviews_clean","critic_reviews_clean","budget_clean","gross_world_clean","gross_us_clean","opening_weekend_clean","sentiment_score","Genre_Adventure","Genre_Family","Genre_Fantasy","Genre_Comedy","Genre_Biography","Genre_Drama","Genre_History","Genre_Animation","Genre_Action","Genre_SciFi","Genre_Music","Genre_Musical","Genre_Romance","Genre_Horror","Genre_Thriller","Genre_Crime","Genre_Documentary","Genre_News","Genre_TalkShow","Genre_Mystery","Genre_Short","Genre_GameShow","Genre_RealityTV","Genre_Western","Genre_Sport","Genre_War","Genre_FilmNoir","Genre_Adult"
"Ο στοιχειωμένος πύργος",2003,99,5.2,34,"PG",266,95,9e+07,182290887,75847266,24278410,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Χόκους πόκους: Οι τρεις μάγισσες",1993,96,6.9,43,"PG",339,79,2.8e+07,48707210,46194549,8125471,-2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πινόκιο",2019,125,6.3,65,"PG-13",165,131,14750000,23841090,1831718,272109,-2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πινόκιο του Γκιγιέρμο Ντελ Τόρο",2022,117,7.6,79,"NA",443,257,3.5e+07,109846,NA,NA,23,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ένα ταξίδι για πάπιες",2023,83,6.6,56,"PG",207,102,7e+07,300187799,127630880,12453275,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ποπ σταρ",2003,94,5.6,56,"PG",185,52,1.7e+07,55534455,42734455,17338755,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αυτό που θέλει το κορίτσι",2003,105,5.8,41,"PG",244,48,2.5e+07,50732139,36105433,11434964,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monte Carlo",2011,109,5.8,43,"PG",79,92,2e+07,39782697,23186769,7453944,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Απίστευτη Παρασκευή",2003,97,6.4,70,"PG",376,122,2e+07,160849833,110230332,22203007,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Perfect Man",2005,100,5.5,27,"PG",113,50,1e+07,19770475,16535005,5300980,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X-Men 2",2003,134,7.4,68,"PG-13",1200,165,1.1e+08,407711549,214949694,85558731,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τα μυστικά του δάσους",2014,125,5.9,69,"PG",995,332,5e+07,212902959,128002372,31051923,52,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aquamarine",2006,110,5.5,51,"PG",175,67,1.2e+07,22989957,18597342,7482669,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μια ξένη ανάμεσά μας",2005,106,6.9,80,"R",213,121,1e+06,3399228,2678691,74739,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Wedding Date",2005,90,6.1,32,"PG-13",281,107,1.5e+07,47096206,31726995,11129580,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αμφιβολία",2008,104,7.5,68,"PG-13",440,295,2e+07,51699984,33446470,507226,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Οδηγός διαπλοκής",2013,138,7.2,90,"R",886,557,4e+07,251171807,150117807,740455,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Υποψήφιος μάγος",2010,109,6.1,46,"PG",309,213,1.5e+08,215283742,63150991,17619622,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ταξίδι στο κέντρο της Γης",2008,93,5.8,57,"PG",287,169,6e+07,244232688,101704370,21018141,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ταξίδι 2: Το μυστηριώδες νησί",2012,94,5.7,41,"PG",266,155,7.9e+07,335288576,103887748,27335363,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το αστέρι του Βορρά",2007,113,6.1,51,"PG-13",743,204,1.8e+08,372234864,70107728,26125000,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η γέφυρα για την Τεραμπίθια",2007,96,7.2,74,"NA",654,189,1.7e+07,137587063,82272442,22564612,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Νάνι ΜακΦί: Η μαγική νταντά",2005,97,6.6,59,"NA",229,109,2.5e+07,123276807,47144110,14503650,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Λέμονι Σνίκετ: Μια σειρά από ατυχή γεγονότα",2004,108,6.8,62,"PG",683,161,1.4e+08,211468235,118634549,30061756,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Άρθουρ και οι Μινιμόι",2006,94,6,39,"PG",85,95,8.6e+07,108605609,15132763,NA,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σύντομη συνάντησις",1945,86,8,92,"NA",305,112,170000,148885,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Princess and the Goblin",1991,82,6.7,NA,"G",23,14,1e+07,2105078,2105078,451560,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ραντεβού στον αέρα",2009,109,7.4,83,"R",636,382,2.5e+07,166842739,83823381,1181450,17,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Five Children and It",2004,89,5.5,NA,"Not Rated",30,9,1.6e+07,5072125,NA,NA,-9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Four Kids and It",2020,110,5.1,42,"PG",52,18,5e+06,798211,NA,NA,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο σκοτεινός κρύσταλλος",1982,93,7.1,66,"PG",328,129,1.5e+07,44626631,41613957,4657335,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπέιμπ: Το μικρό γουρουνάκι στη μεγάλη πόλη",1998,97,5.9,68,"PG",245,56,9e+07,69131860,18319860,6162640,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σάρλοτ, η αραχνούλα",2006,97,6.3,68,"G",138,61,8.5e+07,148965473,82985708,11457353,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Κάσπερ, το φαντασματάκι",1995,100,6.2,49,"PG",190,48,5.5e+07,290277077,102677077,16840385,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ουράνια έκπληξη",2016,109,7.1,44,"PG",166,70,1.3e+07,74072344,61705123,14812393,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο μόνος επιζών",2013,121,7.5,60,"R",606,354,4e+07,154802912,125095601,90872,-6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ζήσε και άσε τους άλλους να πεθάνουν",1973,121,6.7,55,"NA",415,115,7e+06,35384098,35377836,NA,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tales from the Hood",1995,98,6.6,NA,"R",91,42,6e+06,11837928,11837928,3898983,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο ιππότης των δαιμόνων",1995,92,6.7,48,"R",140,94,1.3e+07,21089560,21089146,10019555,-3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Κάθαρση: Η αρχή",2018,97,5.2,54,"R",608,239,1.3e+07,137056262,69488745,17374280,-3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Get on the Bus",1996,120,6.9,84,"R",49,34,2400000,5754249,5754249,2156409,-3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sugar Hill",1994,123,5.8,50,"R",44,13,1e+07,18225518,18225518,5712485,-9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Το ξύπνημα των θρύλων",1998,99,5.6,35,"R",524,125,1.4e+07,72527595,38072438,10515444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Εκείνη την παγωμένη μέρα στο πάρκο",1969,113,7,NA,"R",31,41,5e+05,1073,NA,NA,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bob & Carol & Ted & Alice",1969,105,6.7,72,"R",83,34,2e+06,113,NA,NA,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hood of Horror",2006,84,4.1,NA,"R",37,39,5e+06,25900,25900,25900,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Never Die Alone",2004,88,5.6,38,"R",47,41,3e+06,5923000,5645298,3089993,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The Matrix Reloaded",2003,138,7.2,62,"NA",2900,184,1.5e+08,741847937,281576461,91774413,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο νονός 3",1990,162,7.5,60,"R",924,155,5.4e+07,136861392,66761392,6387271,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Μπάτμαν επιστρέφει",1992,126,7.1,68,"NA",871,179,8e+07,266942358,162924631,45687711,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Μπάτμαν για πάντα",1995,121,5.5,54,"PG-13",794,182,1e+08,336567158,184069126,52784433,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπάτμαν & Ρόμπιν",1997,125,3.8,29,"PG-13",1300,156,1.25e+08,238259753,107353792,42872605,-12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Superman",1978,143,7.4,82,"NA",758,190,5.5e+07,300478449,134478449,7465343,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Σκαθαροζούμης",1988,92,7.4,71,"NA",597,170,1.5e+07,74853366,74664632,8030897,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batman v Superman: Η αυγή της δικαιοσύνης",2016,151,6.4,44,"R",4500,771,2.5e+08,874362803,330360194,166007347,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σούπερμαν No 2",1980,127,6.8,83,"NA",390,114,5.4e+07,216385706,108185706,14100523,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο ψαλιδοχέρης",1990,105,7.8,74,"NA",842,94,2e+07,86024005,56362352,159622,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saturday Night",2024,109,6.9,60,"R",220,170,2.5e+07,10055029,9511315,270487,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η γέννηση ενός έθνους",2016,120,6.6,69,"NA",144,252,8500000,16779212,15861566,7004254,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το εργαστήρι του δρ. Καλιγκάρι",1920,76,8,NA,"Not Rated",353,215,18000,9297,8811,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Σούπερμαν Νο 3",1983,125,5,44,"NA",347,144,3.9e+07,80250623,59950623,13352357,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άνθρωπος από ατσάλι",2013,143,7.1,55,"NA",3400,792,2.25e+08,670145518,291045518,116619362,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σούπερμαν 4",1987,90,3.8,24,"NA",387,97,1.7e+07,30281020,15681020,5683122,-8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Justice League",2017,120,6,45,"PG-13",2300,469,3e+08,661326987,229024295,93842239,-7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wonder Woman",2017,141,7.3,76,"NA",2500,744,1.49e+08,823970682,412845172,103251471,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή: Μυστικό έθνος",2015,131,7.4,75,"PG-13",692,535,1.5e+08,710916403,195042377,55520089,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή 3",2006,126,6.9,66,"PG-13",1000,330,1.5e+08,398479497,134029801,47743273,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή: Η πτώση",2018,147,7.7,87,"NA",1800,450,1.78e+08,824171374,220159104,61236534,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή 2",2000,123,6.1,59,"PG-13",1700,250,1.25e+08,546388108,215409889,57845297,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή",1996,110,7.2,59,"PG-13",675,132,8e+07,457696391,180981856,45436830,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή: Θανάσιμη εκδίκηση μέρος πρώτο",2023,163,7.6,81,"PG-13",1600,379,2.91e+08,571125435,172640980,54688347,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Επικίνδυνη αποστολή: Η έσχατη τιμωρία",2025,169,7.2,67,"NA",1800,324,4e+08,598767057,197413515,64036428,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
